observation_id,split,window_index,source_file,file_id,fault_label,fault_type,fault_size,load_hp,rpm,sampling_rate,sensor_location
cwru_186_w0050_val,val,50,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_186_w0051_val,val,51,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_186_w0052_val,val,52,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_186_w0053_val,val,53,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_186_w0054_val,val,54,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_186_w0055_val,val,55,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_186_w0056_val,val,56,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_186_w0057_val,val,57,186.mat,186,2,Ball Fault,0.014,1,1772,12000,DE
cwru_120_w0000_val,val,0,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0001_val,val,1,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0002_val,val,2,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0003_val,val,3,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0004_val,val,4,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0005_val,val,5,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0006_val,val,6,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0007_val,val,7,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0008_val,val,8,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0009_val,val,9,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0010_val,val,10,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0011_val,val,11,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0012_val,val,12,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0013_val,val,13,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0014_val,val,14,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0015_val,val,15,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0016_val,val,16,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0017_val,val,17,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0018_val,val,18,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0019_val,val,19,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0020_val,val,20,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0021_val,val,21,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0022_val,val,22,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0023_val,val,23,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0024_val,val,24,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0025_val,val,25,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0026_val,val,26,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0027_val,val,27,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0028_val,val,28,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0029_val,val,29,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0030_val,val,30,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0031_val,val,31,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0032_val,val,32,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0033_val,val,33,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0034_val,val,34,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0035_val,val,35,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0036_val,val,36,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0037_val,val,37,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0038_val,val,38,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0039_val,val,39,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0040_val,val,40,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0041_val,val,41,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0042_val,val,42,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0043_val,val,43,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0044_val,val,44,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0045_val,val,45,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0046_val,val,46,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0047_val,val,47,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0048_val,val,48,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0049_val,val,49,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0050_val,val,50,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0051_val,val,51,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0052_val,val,52,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0053_val,val,53,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0054_val,val,54,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0055_val,val,55,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0056_val,val,56,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_120_w0057_val,val,57,120.mat,120,2,Ball Fault,0.007,2,1750,12000,DE
cwru_234_w0000_val,val,0,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0001_val,val,1,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0002_val,val,2,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0003_val,val,3,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0004_val,val,4,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0005_val,val,5,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0006_val,val,6,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0007_val,val,7,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0008_val,val,8,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0009_val,val,9,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0010_val,val,10,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0011_val,val,11,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0012_val,val,12,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0013_val,val,13,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0014_val,val,14,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0015_val,val,15,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0016_val,val,16,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0017_val,val,17,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0018_val,val,18,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0019_val,val,19,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0020_val,val,20,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0021_val,val,21,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0022_val,val,22,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0023_val,val,23,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0024_val,val,24,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0025_val,val,25,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0026_val,val,26,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0027_val,val,27,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0028_val,val,28,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0029_val,val,29,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0030_val,val,30,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0031_val,val,31,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0032_val,val,32,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0033_val,val,33,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0034_val,val,34,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0035_val,val,35,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0036_val,val,36,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0037_val,val,37,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0038_val,val,38,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0039_val,val,39,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0040_val,val,40,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0041_val,val,41,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0042_val,val,42,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0043_val,val,43,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0044_val,val,44,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0045_val,val,45,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0046_val,val,46,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0047_val,val,47,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0048_val,val,48,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0049_val,val,49,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0050_val,val,50,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0051_val,val,51,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0052_val,val,52,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0053_val,val,53,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0054_val,val,54,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0055_val,val,55,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0056_val,val,56,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_234_w0057_val,val,57,234.mat,234,3,Outer Race Fault,0.021,0,1797,12000,DE
cwru_198_w0000_val,val,0,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0001_val,val,1,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0002_val,val,2,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0003_val,val,3,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0004_val,val,4,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0005_val,val,5,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0006_val,val,6,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0007_val,val,7,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0008_val,val,8,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0009_val,val,9,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0010_val,val,10,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0011_val,val,11,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0012_val,val,12,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0013_val,val,13,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0014_val,val,14,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0015_val,val,15,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0016_val,val,16,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0017_val,val,17,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0018_val,val,18,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0019_val,val,19,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0020_val,val,20,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0021_val,val,21,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0022_val,val,22,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0023_val,val,23,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0024_val,val,24,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0025_val,val,25,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0026_val,val,26,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0027_val,val,27,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0028_val,val,28,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0029_val,val,29,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0030_val,val,30,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0031_val,val,31,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0032_val,val,32,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0033_val,val,33,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0034_val,val,34,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0035_val,val,35,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0036_val,val,36,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0037_val,val,37,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0038_val,val,38,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0039_val,val,39,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0040_val,val,40,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0041_val,val,41,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0042_val,val,42,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0043_val,val,43,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0044_val,val,44,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0045_val,val,45,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0046_val,val,46,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0047_val,val,47,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0048_val,val,48,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0049_val,val,49,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0050_val,val,50,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0051_val,val,51,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0052_val,val,52,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0053_val,val,53,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0054_val,val,54,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0055_val,val,55,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0056_val,val,56,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_198_w0057_val,val,57,198.mat,198,3,Outer Race Fault,0.014,1,1772,12000,DE
cwru_098_w0000_test,test,0,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0001_test,test,1,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0002_test,test,2,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0003_test,test,3,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0004_test,test,4,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0005_test,test,5,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0006_test,test,6,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0007_test,test,7,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0008_test,test,8,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0009_test,test,9,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0010_test,test,10,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0011_test,test,11,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0012_test,test,12,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0013_test,test,13,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0014_test,test,14,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0015_test,test,15,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0016_test,test,16,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0017_test,test,17,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0018_test,test,18,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0019_test,test,19,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0020_test,test,20,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0021_test,test,21,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0022_test,test,22,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0023_test,test,23,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0024_test,test,24,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0025_test,test,25,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0026_test,test,26,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0027_test,test,27,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0028_test,test,28,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0029_test,test,29,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0030_test,test,30,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0031_test,test,31,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0032_test,test,32,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0033_test,test,33,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0034_test,test,34,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0035_test,test,35,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0036_test,test,36,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0037_test,test,37,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0038_test,test,38,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0039_test,test,39,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0040_test,test,40,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0041_test,test,41,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0042_test,test,42,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0043_test,test,43,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0044_test,test,44,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0045_test,test,45,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0046_test,test,46,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0047_test,test,47,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0048_test,test,48,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0049_test,test,49,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0050_test,test,50,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0051_test,test,51,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0052_test,test,52,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0053_test,test,53,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0054_test,test,54,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0055_test,test,55,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0056_test,test,56,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_098_w0057_test,test,57,98.mat,98,0,Normal,0.0,1,1772,12000,DE
cwru_172_w0000_test,test,0,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0001_test,test,1,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0002_test,test,2,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0003_test,test,3,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0004_test,test,4,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0005_test,test,5,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0006_test,test,6,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0007_test,test,7,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0008_test,test,8,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0009_test,test,9,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0010_test,test,10,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0011_test,test,11,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0012_test,test,12,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0013_test,test,13,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0014_test,test,14,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0015_test,test,15,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0016_test,test,16,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0017_test,test,17,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0018_test,test,18,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0019_test,test,19,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0020_test,test,20,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0021_test,test,21,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0022_test,test,22,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0023_test,test,23,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0024_test,test,24,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0025_test,test,25,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0026_test,test,26,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0027_test,test,27,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0028_test,test,28,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0029_test,test,29,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0030_test,test,30,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0031_test,test,31,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0032_test,test,32,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0033_test,test,33,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0034_test,test,34,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0035_test,test,35,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0036_test,test,36,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0037_test,test,37,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0038_test,test,38,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0039_test,test,39,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0040_test,test,40,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0041_test,test,41,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0042_test,test,42,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0043_test,test,43,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0044_test,test,44,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0045_test,test,45,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0046_test,test,46,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0047_test,test,47,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0048_test,test,48,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0049_test,test,49,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0050_test,test,50,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0051_test,test,51,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
cwru_172_w0052_test,test,52,172.mat,172,1,Inner Race Fault,0.014,3,1730,12000,DE
