dataset,bearing_code,bearing_type,health_state,damage_category,damage_modes,damage_components,damage_methods,operating_condition,measurement_number,modality,channel_name,channel_index,source_file,split,sampling_rate_hz,window_size,window_index,observation_id,fault_label,recording_id
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,48,paderborn_KI03_N15_M07_F10_m03_vibration_1_w048,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,49,paderborn_KI03_N15_M07_F10_m03_vibration_1_w049,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,50,paderborn_KI03_N15_M07_F10_m03_vibration_1_w050,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,51,paderborn_KI03_N15_M07_F10_m03_vibration_1_w051,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,52,paderborn_KI03_N15_M07_F10_m03_vibration_1_w052,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,53,paderborn_KI03_N15_M07_F10_m03_vibration_1_w053,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,54,paderborn_KI03_N15_M07_F10_m03_vibration_1_w054,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,55,paderborn_KI03_N15_M07_F10_m03_vibration_1_w055,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,56,paderborn_KI03_N15_M07_F10_m03_vibration_1_w056,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,57,paderborn_KI03_N15_M07_F10_m03_vibration_1_w057,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,58,paderborn_KI03_N15_M07_F10_m03_vibration_1_w058,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,59,paderborn_KI03_N15_M07_F10_m03_vibration_1_w059,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,60,paderborn_KI03_N15_M07_F10_m03_vibration_1_w060,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,61,paderborn_KI03_N15_M07_F10_m03_vibration_1_w061,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,62,paderborn_KI03_N15_M07_F10_m03_vibration_1_w062,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,63,paderborn_KI03_N15_M07_F10_m03_vibration_1_w063,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,64,paderborn_KI03_N15_M07_F10_m03_vibration_1_w064,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,65,paderborn_KI03_N15_M07_F10_m03_vibration_1_w065,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,66,paderborn_KI03_N15_M07_F10_m03_vibration_1_w066,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,67,paderborn_KI03_N15_M07_F10_m03_vibration_1_w067,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,68,paderborn_KI03_N15_M07_F10_m03_vibration_1_w068,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,69,paderborn_KI03_N15_M07_F10_m03_vibration_1_w069,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,70,paderborn_KI03_N15_M07_F10_m03_vibration_1_w070,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,71,paderborn_KI03_N15_M07_F10_m03_vibration_1_w071,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,72,paderborn_KI03_N15_M07_F10_m03_vibration_1_w072,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,73,paderborn_KI03_N15_M07_F10_m03_vibration_1_w073,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,74,paderborn_KI03_N15_M07_F10_m03_vibration_1_w074,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,75,paderborn_KI03_N15_M07_F10_m03_vibration_1_w075,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,76,paderborn_KI03_N15_M07_F10_m03_vibration_1_w076,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,77,paderborn_KI03_N15_M07_F10_m03_vibration_1_w077,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,78,paderborn_KI03_N15_M07_F10_m03_vibration_1_w078,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,79,paderborn_KI03_N15_M07_F10_m03_vibration_1_w079,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,80,paderborn_KI03_N15_M07_F10_m03_vibration_1_w080,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,81,paderborn_KI03_N15_M07_F10_m03_vibration_1_w081,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,82,paderborn_KI03_N15_M07_F10_m03_vibration_1_w082,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,83,paderborn_KI03_N15_M07_F10_m03_vibration_1_w083,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,84,paderborn_KI03_N15_M07_F10_m03_vibration_1_w084,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,85,paderborn_KI03_N15_M07_F10_m03_vibration_1_w085,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,86,paderborn_KI03_N15_M07_F10_m03_vibration_1_w086,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,87,paderborn_KI03_N15_M07_F10_m03_vibration_1_w087,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,88,paderborn_KI03_N15_M07_F10_m03_vibration_1_w088,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,89,paderborn_KI03_N15_M07_F10_m03_vibration_1_w089,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,90,paderborn_KI03_N15_M07_F10_m03_vibration_1_w090,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,91,paderborn_KI03_N15_M07_F10_m03_vibration_1_w091,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,92,paderborn_KI03_N15_M07_F10_m03_vibration_1_w092,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,93,paderborn_KI03_N15_M07_F10_m03_vibration_1_w093,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,94,paderborn_KI03_N15_M07_F10_m03_vibration_1_w094,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,95,paderborn_KI03_N15_M07_F10_m03_vibration_1_w095,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,96,paderborn_KI03_N15_M07_F10_m03_vibration_1_w096,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,97,paderborn_KI03_N15_M07_F10_m03_vibration_1_w097,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,98,paderborn_KI03_N15_M07_F10_m03_vibration_1_w098,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,99,paderborn_KI03_N15_M07_F10_m03_vibration_1_w099,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,100,paderborn_KI03_N15_M07_F10_m03_vibration_1_w100,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,101,paderborn_KI03_N15_M07_F10_m03_vibration_1_w101,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,102,paderborn_KI03_N15_M07_F10_m03_vibration_1_w102,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,103,paderborn_KI03_N15_M07_F10_m03_vibration_1_w103,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,104,paderborn_KI03_N15_M07_F10_m03_vibration_1_w104,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,105,paderborn_KI03_N15_M07_F10_m03_vibration_1_w105,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,106,paderborn_KI03_N15_M07_F10_m03_vibration_1_w106,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,107,paderborn_KI03_N15_M07_F10_m03_vibration_1_w107,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,108,paderborn_KI03_N15_M07_F10_m03_vibration_1_w108,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,109,paderborn_KI03_N15_M07_F10_m03_vibration_1_w109,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,110,paderborn_KI03_N15_M07_F10_m03_vibration_1_w110,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,111,paderborn_KI03_N15_M07_F10_m03_vibration_1_w111,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,112,paderborn_KI03_N15_M07_F10_m03_vibration_1_w112,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,113,paderborn_KI03_N15_M07_F10_m03_vibration_1_w113,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,114,paderborn_KI03_N15_M07_F10_m03_vibration_1_w114,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,115,paderborn_KI03_N15_M07_F10_m03_vibration_1_w115,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,116,paderborn_KI03_N15_M07_F10_m03_vibration_1_w116,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,117,paderborn_KI03_N15_M07_F10_m03_vibration_1_w117,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,118,paderborn_KI03_N15_M07_F10_m03_vibration_1_w118,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,119,paderborn_KI03_N15_M07_F10_m03_vibration_1_w119,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,120,paderborn_KI03_N15_M07_F10_m03_vibration_1_w120,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,121,paderborn_KI03_N15_M07_F10_m03_vibration_1_w121,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,122,paderborn_KI03_N15_M07_F10_m03_vibration_1_w122,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,123,paderborn_KI03_N15_M07_F10_m03_vibration_1_w123,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,3,vibration,vibration_1,0,N15_M07_F10_KI03_3.mat,train,64000,2048,124,paderborn_KI03_N15_M07_F10_m03_vibration_1_w124,1,KI03_m03
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,0,paderborn_KI03_N15_M07_F10_m04_vibration_1_w000,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,1,paderborn_KI03_N15_M07_F10_m04_vibration_1_w001,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,2,paderborn_KI03_N15_M07_F10_m04_vibration_1_w002,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,3,paderborn_KI03_N15_M07_F10_m04_vibration_1_w003,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,4,paderborn_KI03_N15_M07_F10_m04_vibration_1_w004,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,5,paderborn_KI03_N15_M07_F10_m04_vibration_1_w005,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,6,paderborn_KI03_N15_M07_F10_m04_vibration_1_w006,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,7,paderborn_KI03_N15_M07_F10_m04_vibration_1_w007,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,8,paderborn_KI03_N15_M07_F10_m04_vibration_1_w008,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,9,paderborn_KI03_N15_M07_F10_m04_vibration_1_w009,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,10,paderborn_KI03_N15_M07_F10_m04_vibration_1_w010,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,11,paderborn_KI03_N15_M07_F10_m04_vibration_1_w011,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,12,paderborn_KI03_N15_M07_F10_m04_vibration_1_w012,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,13,paderborn_KI03_N15_M07_F10_m04_vibration_1_w013,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,14,paderborn_KI03_N15_M07_F10_m04_vibration_1_w014,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,15,paderborn_KI03_N15_M07_F10_m04_vibration_1_w015,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,16,paderborn_KI03_N15_M07_F10_m04_vibration_1_w016,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,17,paderborn_KI03_N15_M07_F10_m04_vibration_1_w017,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,18,paderborn_KI03_N15_M07_F10_m04_vibration_1_w018,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,19,paderborn_KI03_N15_M07_F10_m04_vibration_1_w019,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,20,paderborn_KI03_N15_M07_F10_m04_vibration_1_w020,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,21,paderborn_KI03_N15_M07_F10_m04_vibration_1_w021,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,22,paderborn_KI03_N15_M07_F10_m04_vibration_1_w022,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,23,paderborn_KI03_N15_M07_F10_m04_vibration_1_w023,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,24,paderborn_KI03_N15_M07_F10_m04_vibration_1_w024,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,25,paderborn_KI03_N15_M07_F10_m04_vibration_1_w025,1,KI03_m04
paderborn,KI03,6203,damaged,artificial,"('artificial',)","('IR',)","('electric engraver',)",N15_M07_F10,4,vibration,vibration_1,0,N15_M07_F10_KI03_4.mat,train,64000,2048,26,paderborn_KI03_N15_M07_F10_m04_vibration_1_w026,1,KI03_m04
