timestamp,novelty,uncertainty,task_relevance,temporal_importance,resource_cost,scenario
2026-08-14T00:12:55Z,0.8912,0.3865,0.9197,0.8188,0.9551,Scenario E: High Cost Event
2026-08-14T00:12:56Z,0.8368,0.3062,0.8489,0.9159,0.9571,Scenario E: High Cost Event
2026-08-14T00:12:57Z,0.8087,0.3519,0.8449,0.8355,0.9,Scenario E: High Cost Event
2026-08-14T00:12:58Z,0.8587,0.3067,0.8349,0.9016,0.9097,Scenario E: High Cost Event
2026-08-14T00:12:59Z,0.8351,0.4758,0.8195,0.8849,0.8894,Scenario E: High Cost Event
2026-08-14T00:13:00Z,0.8329,0.3487,0.8385,0.9394,0.9712,Scenario E: High Cost Event
2026-08-14T00:13:01Z,0.944,0.4115,0.8533,0.8581,0.8654,Scenario E: High Cost Event
2026-08-14T00:13:02Z,0.8924,0.3078,0.9011,0.8099,0.9714,Scenario E: High Cost Event
2026-08-14T00:13:03Z,0.8835,0.4334,0.8094,0.8029,0.9389,Scenario E: High Cost Event
2026-08-14T00:13:04Z,0.8624,0.3646,0.8316,0.924,0.9191,Scenario E: High Cost Event
2026-08-14T00:13:05Z,0.8643,0.4796,0.9214,0.8787,0.8542,Scenario E: High Cost Event
2026-08-14T00:13:06Z,0.8811,0.4776,0.822,0.9163,0.9118,Scenario E: High Cost Event
2026-08-14T00:13:07Z,0.9045,0.3651,0.8514,0.8352,0.903,Scenario E: High Cost Event
2026-08-14T00:13:08Z,0.9053,0.4802,0.9297,0.8518,0.871,Scenario E: High Cost Event
2026-08-14T00:13:09Z,0.8258,0.4992,0.8232,0.8045,0.9353,Scenario E: High Cost Event
2026-08-14T00:13:10Z,0.875,0.4651,0.8124,0.9442,0.9762,Scenario E: High Cost Event
2026-08-14T00:13:11Z,0.8618,0.469,0.8727,0.9002,0.9231,Scenario E: High Cost Event
2026-08-14T00:13:12Z,0.9306,0.3498,0.8454,0.94,0.9429,Scenario E: High Cost Event
2026-08-14T00:13:13Z,0.8947,0.4153,0.8845,0.8398,0.8589,Scenario E: High Cost Event
2026-08-14T00:13:14Z,0.8799,0.3135,0.9206,0.8917,0.9043,Scenario E: High Cost Event
2026-08-14T00:13:15Z,0.8173,0.319,0.8206,0.9018,0.8651,Scenario E: High Cost Event
2026-08-14T00:13:16Z,0.8908,0.4998,0.8871,0.8476,0.9297,Scenario E: High Cost Event
2026-08-14T00:13:17Z,0.8176,0.3653,0.8758,0.9272,0.972,Scenario E: High Cost Event
2026-08-14T00:13:18Z,0.8506,0.4496,0.8216,0.9421,0.936,Scenario E: High Cost Event
2026-08-14T00:13:19Z,0.8214,0.4613,0.8936,0.9327,0.86,Scenario E: High Cost Event
2026-08-14T00:13:20Z,0.9038,0.4716,0.841,0.9109,0.8961,Scenario E: High Cost Event
2026-08-14T00:13:21Z,0.8309,0.4995,0.8732,0.8416,0.9216,Scenario E: High Cost Event
2026-08-14T00:13:22Z,0.8588,0.3483,0.8123,0.8422,0.9024,Scenario E: High Cost Event
2026-08-14T00:13:23Z,0.9344,0.3081,0.8689,0.9445,0.9584,Scenario E: High Cost Event
2026-08-14T00:13:24Z,0.8306,0.3822,0.846,0.8015,0.9559,Scenario E: High Cost Event
2026-08-14T00:13:25Z,0.8762,0.326,0.9234,0.9074,0.9295,Scenario E: High Cost Event
2026-08-14T00:13:26Z,0.8629,0.3045,0.8085,0.9059,0.8985,Scenario E: High Cost Event
2026-08-14T00:13:27Z,0.8027,0.3721,0.8628,0.8934,0.8832,Scenario E: High Cost Event
2026-08-14T00:13:28Z,0.9189,0.4567,0.8688,0.9485,0.8638,Scenario E: High Cost Event
2026-08-14T00:13:29Z,0.8104,0.4132,0.9088,0.8468,0.8961,Scenario E: High Cost Event
2026-08-14T00:13:30Z,0.8711,0.3626,0.8861,0.851,0.9037,Scenario E: High Cost Event
2026-08-14T00:13:31Z,0.8841,0.4309,0.9001,0.8118,0.9379,Scenario E: High Cost Event
2026-08-14T00:13:32Z,0.8943,0.3464,0.9166,0.8664,0.9356,Scenario E: High Cost Event
2026-08-14T00:13:33Z,0.9033,0.3029,0.9293,0.8392,0.8591,Scenario E: High Cost Event
2026-08-14T00:13:34Z,0.838,0.4529,0.8471,0.8515,0.9014,Scenario E: High Cost Event
2026-08-14T00:13:35Z,0.8015,0.4247,0.8807,0.9252,0.8736,Scenario E: High Cost Event
2026-08-14T00:13:36Z,0.9085,0.4525,0.926,0.9403,0.8704,Scenario E: High Cost Event
2026-08-14T00:13:37Z,0.8803,0.3078,0.9484,0.8279,0.9575,Scenario E: High Cost Event
2026-08-14T00:13:38Z,0.9254,0.4674,0.9334,0.8559,0.8554,Scenario E: High Cost Event
2026-08-14T00:13:39Z,0.9232,0.4239,0.8557,0.9393,0.9045,Scenario E: High Cost Event
2026-08-14T00:13:40Z,0.9265,0.4127,0.8293,0.8093,0.8719,Scenario E: High Cost Event
2026-08-14T00:13:41Z,0.8728,0.4249,0.8734,0.8139,0.9643,Scenario E: High Cost Event
2026-08-14T00:13:42Z,0.85,0.4729,0.9112,0.8244,0.9224,Scenario E: High Cost Event
2026-08-14T00:13:43Z,0.9187,0.4174,0.8739,0.8893,0.8801,Scenario E: High Cost Event
2026-08-14T00:13:44Z,0.8677,0.4162,0.8725,0.8226,0.9153,Scenario E: High Cost Event
2026-08-14T00:13:45Z,0.8275,0.4981,0.9257,0.9452,0.9451,Scenario E: High Cost Event
2026-08-14T00:13:46Z,0.9282,0.4513,0.8542,0.867,0.9746,Scenario E: High Cost Event
2026-08-14T00:13:47Z,0.9324,0.3885,0.929,0.8752,0.8787,Scenario E: High Cost Event
2026-08-14T00:13:48Z,0.8699,0.4415,0.861,0.837,0.9652,Scenario E: High Cost Event
2026-08-14T00:13:49Z,0.8114,0.3778,0.8492,0.8706,0.9715,Scenario E: High Cost Event
2026-08-14T00:13:50Z,0.8582,0.3458,0.8681,0.8993,0.9691,Scenario E: High Cost Event
2026-08-14T00:13:51Z,0.9205,0.4194,0.9144,0.9127,0.9326,Scenario E: High Cost Event
2026-08-14T00:13:52Z,0.9353,0.4856,0.8189,0.9131,0.9319,Scenario E: High Cost Event
2026-08-14T00:13:53Z,0.8305,0.4858,0.8295,0.8867,0.9024,Scenario E: High Cost Event
2026-08-14T00:13:54Z,0.81,0.3684,0.9427,0.9357,0.9478,Scenario E: High Cost Event
2026-08-14T00:13:55Z,0.9316,0.4055,0.8263,0.9226,0.9191,Scenario E: High Cost Event
2026-08-14T00:13:56Z,0.8584,0.3423,0.8852,0.9136,0.9381,Scenario E: High Cost Event
2026-08-14T00:13:57Z,0.8813,0.4991,0.8869,0.8083,0.9057,Scenario E: High Cost Event
2026-08-14T00:13:58Z,0.9452,0.4962,0.8734,0.801,0.9451,Scenario E: High Cost Event
2026-08-14T00:13:59Z,0.81,0.4299,0.8967,0.8319,0.9572,Scenario E: High Cost Event
2026-08-14T00:14:00Z,0.8972,0.4609,0.8345,0.8995,0.869,Scenario E: High Cost Event
2026-08-14T00:14:01Z,0.8111,0.443,0.8829,0.8617,0.9583,Scenario E: High Cost Event
2026-08-14T00:14:02Z,0.8563,0.4186,0.8558,0.8604,0.9202,Scenario E: High Cost Event
2026-08-14T00:14:03Z,0.9206,0.3107,0.8993,0.9327,0.9598,Scenario E: High Cost Event
2026-08-14T00:14:04Z,0.865,0.391,0.8212,0.9343,0.9061,Scenario E: High Cost Event
2026-08-14T00:14:05Z,0.9496,0.435,0.8856,0.9364,0.8993,Scenario E: High Cost Event
2026-08-14T00:14:06Z,0.8839,0.4355,0.8278,0.8471,0.969,Scenario E: High Cost Event
2026-08-14T00:14:07Z,0.8482,0.3746,0.8418,0.9037,0.8827,Scenario E: High Cost Event
2026-08-14T00:14:08Z,0.833,0.4883,0.8328,0.8407,0.9597,Scenario E: High Cost Event
2026-08-14T00:14:09Z,0.8526,0.3335,0.8274,0.8286,0.9129,Scenario E: High Cost Event
2026-08-14T00:14:10Z,0.9168,0.3637,0.0961,0.2441,0.3469,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:11Z,0.8901,0.208,0.0904,0.3251,0.2048,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:12Z,0.9245,0.378,0.0312,0.3143,0.317,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:13Z,0.8923,0.3984,0.0274,0.237,0.3883,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:14Z,0.8551,0.2588,0.0337,0.2119,0.2349,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:15Z,0.8854,0.2421,0.0961,0.3209,0.2943,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:16Z,0.8508,0.3531,0.0908,0.3527,0.2183,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:17Z,0.9772,0.2506,0.0504,0.3047,0.3251,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:18Z,0.9755,0.3731,0.1029,0.2454,0.3101,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:19Z,0.9014,0.2206,0.1266,0.3333,0.2815,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:20Z,0.9447,0.2252,0.0254,0.216,0.3043,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:21Z,0.895,0.3958,0.0848,0.2884,0.3793,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:22Z,0.9372,0.3348,0.1096,0.2327,0.2393,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:23Z,0.9547,0.3694,0.0528,0.2369,0.2045,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:24Z,0.9731,0.2649,0.06,0.2405,0.3723,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:25Z,0.902,0.3353,0.0998,0.2773,0.3154,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:26Z,0.9518,0.3188,0.1367,0.2102,0.3781,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:27Z,0.8846,0.3206,0.1253,0.2796,0.3194,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:28Z,0.9787,0.3365,0.0958,0.3023,0.362,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:29Z,0.8534,0.3151,0.1149,0.2967,0.2859,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:30Z,0.9285,0.2858,0.0674,0.2766,0.35,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:31Z,0.9357,0.2552,0.1033,0.3678,0.3826,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:32Z,0.9394,0.3537,0.0806,0.2291,0.3144,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:33Z,0.8657,0.2453,0.0447,0.3011,0.2362,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:34Z,0.972,0.3385,0.1112,0.2124,0.2538,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:35Z,0.8736,0.2467,0.0923,0.2142,0.2397,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:36Z,0.931,0.3251,0.0666,0.3148,0.2494,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:37Z,0.8789,0.3494,0.1385,0.3132,0.2613,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:38Z,0.8899,0.2437,0.0227,0.3756,0.311,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:39Z,0.921,0.212,0.0611,0.3116,0.3176,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:40Z,0.9042,0.2262,0.0274,0.392,0.2853,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:41Z,0.8708,0.3212,0.1196,0.2097,0.3231,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:42Z,0.8722,0.3699,0.1113,0.2196,0.2163,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:43Z,0.9044,0.209,0.0631,0.2088,0.2176,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:44Z,0.9484,0.3468,0.1078,0.2371,0.2344,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:45Z,0.9667,0.2683,0.0715,0.3083,0.3036,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:46Z,0.8609,0.2957,0.1183,0.3291,0.2428,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:47Z,0.9011,0.3858,0.079,0.2091,0.2567,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:48Z,0.863,0.2664,0.0736,0.3892,0.2801,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:49Z,0.8522,0.2931,0.1415,0.3684,0.3624,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:50Z,0.936,0.2027,0.0526,0.2593,0.2028,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:51Z,0.9283,0.2163,0.0357,0.2154,0.3299,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:52Z,0.8712,0.2517,0.096,0.234,0.3338,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:53Z,0.8804,0.2056,0.146,0.2254,0.3597,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:54Z,0.8531,0.3263,0.0691,0.2247,0.3866,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:55Z,0.9585,0.2853,0.0281,0.3037,0.204,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:56Z,0.9767,0.3096,0.0641,0.2492,0.2308,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:57Z,0.8676,0.2349,0.0858,0.2716,0.3772,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:58Z,0.8801,0.2592,0.041,0.3979,0.2917,Scenario F: High Novelty / Low Relevance
2026-08-14T00:14:59Z,0.9629,0.3328,0.1056,0.3369,0.3129,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:00Z,0.9704,0.3931,0.1497,0.3898,0.3326,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:01Z,0.9046,0.2101,0.0787,0.2285,0.3358,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:02Z,0.8566,0.3781,0.0661,0.2764,0.3863,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:03Z,0.8551,0.3154,0.0721,0.3109,0.3994,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:04Z,0.9246,0.3128,0.035,0.2154,0.344,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:05Z,0.9011,0.3001,0.1348,0.2008,0.2574,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:06Z,0.8537,0.2139,0.0739,0.3341,0.376,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:07Z,0.9258,0.218,0.0703,0.3284,0.2098,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:08Z,0.8515,0.3202,0.1058,0.2822,0.2462,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:09Z,0.9524,0.2682,0.0775,0.2979,0.3795,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:10Z,0.8898,0.3835,0.1043,0.2831,0.2512,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:11Z,0.8552,0.2813,0.028,0.2048,0.2441,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:12Z,0.9265,0.2287,0.1258,0.2671,0.2276,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:13Z,0.9017,0.3429,0.1423,0.2354,0.3718,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:14Z,0.9766,0.2587,0.1043,0.2197,0.3,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:15Z,0.9207,0.3051,0.1441,0.3913,0.335,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:16Z,0.8858,0.3396,0.0397,0.3199,0.2478,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:17Z,0.9422,0.3801,0.0821,0.3457,0.3516,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:18Z,0.8853,0.3584,0.0982,0.2631,0.352,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:19Z,0.9676,0.3353,0.0956,0.2786,0.2625,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:20Z,0.8987,0.3359,0.0722,0.2474,0.2821,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:21Z,0.9215,0.3892,0.064,0.2194,0.2419,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:22Z,0.8566,0.2592,0.0365,0.2358,0.3953,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:23Z,0.9054,0.2002,0.0709,0.3595,0.3291,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:24Z,0.9582,0.2544,0.0411,0.3355,0.3869,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:25Z,0.9547,0.2436,0.1155,0.3094,0.2607,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:26Z,0.8792,0.3324,0.0471,0.295,0.3564,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:27Z,0.8794,0.3267,0.0276,0.3845,0.3532,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:28Z,0.9562,0.3187,0.0918,0.2145,0.3383,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:29Z,0.971,0.2032,0.0974,0.2561,0.3931,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:30Z,0.8624,0.3458,0.1333,0.27,0.2787,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:31Z,0.9085,0.2647,0.095,0.3565,0.2261,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:32Z,0.8939,0.333,0.0649,0.3985,0.3343,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:33Z,0.9632,0.3113,0.1244,0.2481,0.3459,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:34Z,0.8609,0.2685,0.0902,0.3749,0.315,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:35Z,0.8774,0.2269,0.0303,0.3661,0.2414,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:36Z,0.9478,0.2189,0.0936,0.2449,0.3009,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:37Z,0.8567,0.3663,0.138,0.2799,0.2624,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:38Z,0.914,0.3837,0.0715,0.2819,0.2855,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:39Z,0.9075,0.33,0.0585,0.3956,0.329,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:40Z,0.8935,0.2207,0.0387,0.2362,0.349,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:41Z,0.9013,0.2804,0.0397,0.3598,0.2464,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:42Z,0.9189,0.3458,0.0763,0.2668,0.2811,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:43Z,0.871,0.356,0.0974,0.3462,0.2538,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:44Z,0.9244,0.2236,0.0305,0.284,0.2397,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:45Z,0.9547,0.2,0.1421,0.3157,0.3567,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:46Z,0.9488,0.3424,0.1182,0.3665,0.3819,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:47Z,0.87,0.2713,0.0963,0.3608,0.274,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:48Z,0.8694,0.2509,0.1277,0.3733,0.3503,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:49Z,0.8849,0.2026,0.0304,0.2119,0.3794,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:50Z,0.8969,0.3081,0.082,0.3384,0.3692,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:51Z,0.9031,0.3702,0.1019,0.228,0.2366,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:52Z,0.9384,0.3915,0.1277,0.2832,0.3913,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:53Z,0.8574,0.3131,0.1219,0.3097,0.2753,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:54Z,0.8545,0.3029,0.056,0.2805,0.2678,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:55Z,0.9009,0.217,0.1423,0.3039,0.2125,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:56Z,0.9406,0.3098,0.0362,0.3993,0.2972,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:57Z,0.8751,0.276,0.1338,0.227,0.2218,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:58Z,0.9334,0.3214,0.1462,0.3351,0.2497,Scenario F: High Novelty / Low Relevance
2026-08-14T00:15:59Z,0.8838,0.2777,0.043,0.2792,0.2634,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:00Z,0.9652,0.2481,0.1139,0.2266,0.3618,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:01Z,0.9664,0.219,0.0252,0.2317,0.3751,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:02Z,0.8886,0.263,0.0727,0.3899,0.2605,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:03Z,0.8799,0.2193,0.0871,0.3759,0.3717,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:04Z,0.9035,0.2354,0.0955,0.3814,0.3714,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:05Z,0.8813,0.3975,0.1417,0.3983,0.3529,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:06Z,0.9374,0.2888,0.1074,0.2417,0.2293,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:07Z,0.9574,0.3064,0.0826,0.2711,0.3381,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:08Z,0.9375,0.3747,0.1253,0.3338,0.389,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:09Z,0.9572,0.3991,0.1436,0.2968,0.3365,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:10Z,0.9016,0.3165,0.0229,0.2837,0.2663,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:11Z,0.8703,0.3625,0.1477,0.2716,0.3001,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:12Z,0.9459,0.2654,0.0312,0.3188,0.3291,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:13Z,0.8969,0.2611,0.1259,0.3151,0.3021,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:14Z,0.9373,0.2805,0.0564,0.2323,0.224,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:15Z,0.8852,0.3345,0.0372,0.2943,0.2624,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:16Z,0.8606,0.3364,0.0772,0.3107,0.3605,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:17Z,0.979,0.263,0.1037,0.3141,0.3723,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:18Z,0.8703,0.2266,0.0695,0.242,0.2275,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:19Z,0.9785,0.3265,0.0271,0.3485,0.3905,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:20Z,0.977,0.2257,0.0979,0.205,0.2658,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:21Z,0.9532,0.3157,0.1373,0.271,0.3325,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:22Z,0.9357,0.3387,0.0698,0.356,0.3504,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:23Z,0.9251,0.3401,0.0481,0.3128,0.3624,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:24Z,0.9626,0.3507,0.0775,0.2522,0.3891,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:25Z,0.8876,0.3746,0.0263,0.339,0.2626,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:26Z,0.9108,0.3,0.1267,0.3135,0.3717,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:27Z,0.9305,0.346,0.1274,0.3592,0.2263,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:28Z,0.9035,0.3238,0.0964,0.347,0.341,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:29Z,0.9056,0.2373,0.0659,0.322,0.3484,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:30Z,0.8929,0.2051,0.124,0.2976,0.3355,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:31Z,0.9234,0.2569,0.0921,0.2266,0.2505,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:32Z,0.9606,0.2886,0.1274,0.2523,0.3746,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:33Z,0.8762,0.3234,0.1021,0.2838,0.2338,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:34Z,0.9715,0.37,0.122,0.3199,0.2107,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:35Z,0.9396,0.2392,0.0978,0.3027,0.3435,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:36Z,0.957,0.2251,0.0738,0.2576,0.2951,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:37Z,0.9223,0.3927,0.1445,0.2013,0.3698,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:38Z,0.9513,0.2216,0.0903,0.2992,0.2767,Scenario F: High Novelty / Low Relevance
2026-08-14T00:16:39Z,0.8521,0.2957,0.0987,0.2571,0.2337,Scenario F: High Novelty / Low Relevance
